,County,FIPS,Raw Score,Scaled Score
91,"Southeast Fairbanks Census Area, Alaska",02240,1.1198816062740868,-0.34570000499867426
92,"Valdez-Cordova Census Area, Alaska",02261,1.2300541013431625,1.1143719149284717
93,"Wrangell City and Borough, Alaska",02275,1.0826215137690696,-0.8394930770930707
94,"Yakutat City and Borough, Alaska",02282,1.0363234345492467,-1.4530629646865498
95,"Yukon-Koyukuk Census Area, Alaska",02290,0.8829312761721885,-3.4859077599590913
96,"Apache County, Arizona",04001,0.9574934150965467,-2.497765617358928
97,"Cochise County, Arizona",04003,1.127416888371437,-0.24583793150952674
98,"Coconino County, Arizona",04005,1.0591012197053342,-1.1511981073672592
99,"Gila County, Arizona",04007,1.0569079812864155,-1.180264217081493
100,"Graham County, Arizona",04009,1.0593729314540787,-1.1475972204634324
101,"Greenlee County, Arizona",04011,1.1067759473051768,-0.5193840505551405
102,"La Paz County, Arizona",04012,0.9843579175024754,-2.141741134287005
103,"Maricopa County, Arizona",04013,1.1875688822125983,0.5513323339005924
104,"Mohave County, Arizona",04015,1.081145949040919,-0.8590481450277383
105,"Navajo County, Arizona",04017,1.0099821451290483,-1.8021535157627695
106,"Pima County, Arizona",04019,1.1288714883216393,-0.22656070137430884
107,"Pinal County, Arizona",04021,1.144165995576522,-0.023868726775974312
108,"Santa Cruz County, Arizona",04023,1.0938379724847773,-0.690845845299336
109,"Yavapai County, Arizona",04025,1.1286997193034622,-0.2288370873270508
110,"Yuma County, Arizona",04027,1.1511589019791992,0.0688054590162805
111,"Arkansas County, Arkansas",05001,1.146532689418607,0.00749611814041098
112,"Ashley County, Arkansas",05003,1.178924567076741,0.4367726900534313
113,"Baxter County, Arkansas",05005,1.0799867654581095,-0.8744103404490146
114,"Benton County, Arkansas",05007,1.1890721126002037,0.5712540437315974
115,"Boone County, Arkansas",05009,1.1012635422060701,-0.5924377459572698
116,"Bradley County, Arkansas",05011,1.171113574889619,0.33325674124936217
117,"Calhoun County, Arkansas",05013,1.1446921284161498,-0.016896099126846476
118,"Carroll County, Arkansas",05015,1.0908005721342364,-0.7310992947525875
119,"Chicot County, Arkansas",05017,1.213446831644672,0.8942824258212306
120,"Clark County, Arkansas",05019,1.1296855977457627,-0.21577163547210348
121,"Clay County, Arkansas",05021,1.0302639370164985,-1.5333670568366489
122,"Cleburne County, Arkansas",05023,1.110866697962745,-0.465170971666493
123,"Cleveland County, Arkansas",05025,1.1309687151333527,-0.19876699500883857
124,"Columbia County, Arkansas",05027,1.154985681755986,0.11952023762166951
125,"Conway County, Arkansas",05029,1.1366625506240706,-0.12330887534413029
126,"Craighead County, Arkansas",05031,1.1234889255046947,-0.29789364905183396
127,"Crawford County, Arkansas",05033,1.1513098106749693,0.07080539147699626
128,"Crittenden County, Arkansas",05035,1.1777471015988583,0.4211682120041488
129,"Cross County, Arkansas",05037,1.1468150327498858,0.011237901146418778
130,"Dallas County, Arkansas",05039,1.2269987190040141,1.0738801573874006
131,"Desha County, Arkansas",05041,1.1262329212115343,-0.2615285737447423
132,"Drew County, Arkansas",05043,1.1522111560377564,0.08275056031007783
133,"Faulkner County, Arkansas",05045,1.162443040570004,0.21834962506852726
134,"Franklin County, Arkansas",05047,1.0943237677736792,-0.6844077950426556
135,"Fulton County, Arkansas",05049,1.115626076217945,-0.4020968392129029
136,"Garland County, Arkansas",05051,1.117816580896067,-0.37306695866976425
137,"Grant County, Arkansas",05053,1.1876924877137178,0.5529704280657473
138,"Greene County, Arkansas",05055,1.1418157978256367,-0.05501495560733652
139,"Hempstead County, Arkansas",05057,1.185740973264028,0.5271077892325463
140,"Hot Spring County, Arkansas",05059,1.1639215252597996,0.2379433900845549
141,"Howard County, Arkansas",05061,1.1297315215838488,-0.21516302525225903
142,"Independence County, Arkansas",05063,1.1208686309918225,-0.33261936201481185
143,"Izard County, Arkansas",05065,1.1236272186547627,-0.2960609053619873
144,"Jackson County, Arkansas",05067,1.011920037113094,-1.7764714100068528
145,"Jefferson County, Arkansas",05069,1.203218116140581,0.758725358922791
146,"Johnson County, Arkansas",05071,1.086660183004126,-0.7859702124226966
147,"Lafayette County, Arkansas",05073,1.1757791574881482,0.3950878374584665
148,"Lawrence County, Arkansas",05075,1.092755655686063,-0.7051893560392675
149,"Lee County, Arkansas",05077,1.181523370218026,0.47121358648252215
150,"Lincoln County, Arkansas",05079,1.1929756545224937,0.6229861202850104
151,"Little River County, Arkansas",05081,1.1714356287830596,0.33752479241967387
152,"Logan County, Arkansas",05083,1.114685351513197,-0.41456388668172317
153,"Lonoke County, Arkansas",05085,1.1912832901927923,0.600557894124443
154,"Madison County, Arkansas",05087,1.122052110039113,-0.3169351885404115
155,"Marion County, Arkansas",05089,1.128157331365508,-0.23602513727924318
156,"Miller County, Arkansas",05091,1.1557388022749395,0.12950104200805937
157,"Mississippi County, Arkansas",05093,1.13692210104388,-0.11986915765841161
158,"Monroe County, Arkansas",05095,1.1282416405039075,-0.23490782205920382
159,"Montgomery County, Arkansas",05097,1.1546516307653456,0.11509319373061357
160,"Nevada County, Arkansas",05099,1.135105085016459,-0.14394934280835742
161,"Newton County, Arkansas",05101,1.0997297006260973,-0.6127651336517292
162,"Ouachita County, Arkansas",05103,1.1577041321195694,0.1555467707331796
163,"Perry County, Arkansas",05105,1.18388476831003,0.5025082489456261
164,"Phillips County, Arkansas",05107,1.155935575455713,0.13210879810600368
165,"Pike County, Arkansas",05109,1.133690907471758,-0.16269087100479895
166,"Poinsett County, Arkansas",05111,1.080803372776882,-0.8635881709501826
167,"Polk County, Arkansas",05113,1.0655732627520231,-1.065426714869472
168,"Pope County, Arkansas",05115,1.0924135458107596,-0.7097232010987539
169,"Prairie County, Arkansas",05117,1.0869901458895275,-0.7815973465518573
170,"Pulaski County, Arkansas",05119,1.2219425251481095,1.0068724467416001
171,"Randolph County, Arkansas",05121,1.0660336299980124,-1.0593256522739327
172,"St. Francis County, Arkansas",05123,1.16224391809746,0.21571073474834715
173,"Saline County, Arkansas",05125,1.206697631913949,0.8048379868745587
174,"Scott County, Arkansas",05127,1.043283906538935,-1.360818619169899
175,"Searcy County, Arkansas",05129,1.074316293937362,-0.9495588267840016
176,"Sebastian County, Arkansas",05131,1.145681141400805,-0.0037891064383981992
177,"Sevier County, Arkansas",05133,1.1814032219194237,0.46962130923668066
178,"Sharp County, Arkansas",05135,1.0308300646844026,-1.5258643937583338
179,"Stone County, Arkansas",05137,1.065726032685099,-1.0634021161767275
180,"Union County, Arkansas",05139,1.1918912775183739,0.6086153064685733
181,"Van Buren County, Arkansas",05141,1.0874051552060973,-0.7760973944154208
182,"Washington County, Arkansas",05143,1.1326031800382486,-0.17710608671908304
183,"White County, Arkansas",05145,1.1402375567905345,-0.07593075148528838
184,"Woodruff County, Arkansas",05147,1.1434914797708222,-0.032807814402444034
185,"Yell County, Arkansas",05149,1.1758080016883525,0.3954700980829961
186,"Alameda County, California",06001,1.404508672119398,3.426348419895732
187,"Alpine County, California",06003,1.0519393331404947,-1.2461117195212679
188,"Amador County, California",06005,1.2270909586436858,1.075102572362248
189,"Butte County, California",06007,1.133311106276018,-0.16772422402732237
190,"Calaveras County, California",06009,1.228540826818963,1.0943170941808842
191,"Colusa County, California",06011,1.1638463489417856,0.236947108472643
192,"Contra Costa County, California",06013,1.3725176818387097,3.002384647720021
193,"Del Norte County, California",06015,1.1098445129982843,-0.4787175793079473
194,"El Dorado County, California",06017,1.2925818029868195,1.9430264836594973
195,"Fresno County, California",06019,1.192368105720194,0.6149345195141748
196,"Glenn County, California",06021,1.1654848437867482,0.25866142394290015
197,"Humboldt County, California",06023,1.099250573026246,-0.6191148196978361
198,"Imperial County, California",06025,1.2176655431735945,0.9501913188511172
199,"Inyo County, California",06027,1.0788972533150485,-0.8888492082036714
200,"Kern County, California",06029,1.1683400754429307,0.29650066470317693
201,"Kings County, California",06031,1.1705827802007784,0.32622233198108885
202,"Lake County, California",06033,1.1787442863630817,0.4343835020119578
203,"Lassen County, California",06035,1.1583398463217283,0.1639716362596357
204,"Los Angeles County, California",06037,1.331153477983749,2.4542014328359056
205,"Madera County, California",06039,1.1997024332712036,0.7121334229434115
206,"Marin County, California",06041,1.2982022022367716,2.017511382258641
207,"Mariposa County, California",06043,1.170250703153909,0.32182144797567314
208,"Mendocino County, California",06045,1.1212033020430014,-0.3281841007099603
209,"Merced County, California",06047,1.2202903439555626,0.9849767515923065
210,"Modoc County, California",06049,1.091786614304518,-0.718031673076328
211,"Mono County, California",06051,1.158286858540683,0.1632694104349864
212,"Monterey County, California",06053,1.2930372329766364,1.9490621147778406
213,"Napa County, California",06055,1.3045226327327346,2.1012735143880876
214,"Nevada County, California",06057,1.2128581856556884,0.8864813364590087
215,"Orange County, California",06059,1.3519908491494352,2.730350761259872
216,"Placer County, California",06061,1.283265473061184,1.8195608971474675
217,"Plumas County, California",06063,1.1800271648594267,0.4513849765453004
218,"Riverside County, California",06065,1.30074757988683,2.0512442520654854
219,"Sacramento County, California",06067,1.261894935297757,1.5363457254972368
220,"San Benito County, California",06069,1.292641729389667,1.9438206642578866
221,"San Bernardino County, California",06071,1.2791268052880294,1.7647127919311703
222,"San Diego County, California",06073,1.2754929082690556,1.7165542112075152
223,"San Francisco County, California",06075,1.3463864990277659,2.6560785553253567
224,"San Joaquin County, California",06077,1.2591674457311972,1.500199399451598
225,"San Luis Obispo County, California",06079,1.1954969698244702,0.6564001014369346
226,"San Mateo County, California",06081,1.4105273841789507,3.506111998516422
227,"Santa Barbara County, California",06083,1.216660618663044,0.9368734570873306
228,"Santa Clara County, California",06085,1.4275159253910132,3.731254326179109
229,"Santa Cruz County, California",06087,1.2660456218271494,1.5913531104728238
230,"Shasta County, California",06089,1.1507643122588536,0.06357611960441185
231,"Sierra County, California",06091,1.1185728373685238,-0.36304459474848755
232,"Siskiyou County, California",06093,1.0873009254223098,-0.7774787099645757
233,"Solano County, California",06095,1.345673501203601,2.6466294809317925
234,"Sonoma County, California",06097,1.283657362841566,1.8247544553371335
235,"Stanislaus County, California",06099,1.2213085798103063,0.9984710232654873
236,"Sutter County, California",06101,1.2160466805894448,0.9287371818647865
237,"Tehama County, California",06103,1.1321891070565815,-0.1825936299843376
238,"Trinity County, California",06105,1.0988808316159127,-0.6240148544163346
239,"Tulare County, California",06107,1.1289936328886814,-0.2249419683829395
240,"Tuolumne County, California",06109,1.1875328022771778,0.5508541809773322
241,"Ventura County, California",06111,1.2913508312969528,1.9267129092281234
242,"Yolo County, California",06113,1.2237837423291424,1.0312733600805244
243,"Yuba County, California",06115,1.1948799552450862,0.6482230545162906
244,"Adams County, Colorado",08001,1.2033602300329393,0.7606087373788549
245,"Alamosa County, Colorado",08003,1.064336283140393,-1.0818199098799968
246,"Arapahoe County, Colorado",08005,1.268781976160482,1.6276169177194948
247,"Archuleta County, Colorado",08007,1.1912083644614022,0.5995649334366223
248,"Baca County, Colorado",08009,1.059036294563649,-1.1520585342479666
249,"Bent County, Colorado",08011,1.0904269123574082,-0.7360512580117575
250,"Boulder County, Colorado",08013,1.195512530820091,0.6566063250750367
251,"Broomfield County, Colorado",08014,1.288895641284618,1.8941752600367519
252,"Chaffee County, Colorado",08015,1.1785627842953164,0.43197812785403616
253,"Cheyenne County, Colorado",08017,1.116536401695273,-0.39003266052104824
254,"Clear Creek County, Colorado",08019,1.200787813126543,0.7265175271451187
255,"Conejos County, Colorado",08021,1.0861011224621862,-0.7933792177131177
256,"Costilla County, Colorado",08023,1.007214606912547,-1.8388305905145517
257,"Crowley County, Colorado",08025,1.074782965988371,-0.9433742091345082
258,"Custer County, Colorado",08027,1.1611742839877988,0.20153530260320573
259,"Delta County, Colorado",08029,1.0988957640638406,-0.6238169606688826
260,"Denver County, Colorado",08031,1.1704280928014048,0.32417232187602235
261,"Dolores County, Colorado",08033,1.0241694302426607,-1.6141351124271779
262,"Douglas County, Colorado",08035,1.3366835281498846,2.5274889712392117
263,"Eagle County, Colorado",08037,1.237657472539237,1.2151363459528484
264,"Elbert County, Colorado",08039,1.3351709628978035,2.5074435501907324
265,"El Paso County, Colorado",08041,1.2271781089178202,1.0762575400154526
266,"Fremont County, Colorado",08043,1.1250182065186094,-0.27762670071146456
267,"Garfield County, Colorado",08045,1.2391788872305332,1.2352990450723815
268,"Gilpin County, Colorado",08047,1.1961079339952423,0.6644969647172537
269,"Grand County, Colorado",08049,1.1250342707727172,-0.2774138075903393
270,"Gunnison County, Colorado",08051,1.0313645823509354,-1.518780645358879
271,"Hinsdale County, Colorado",08053,1.2052071981910566,0.7850858661120816
272,"Huerfano County, Colorado",08055,1.0642930510866233,-1.082392846961166
273,"Jackson County, Colorado",08057,1.115736510003583,-0.4006333045137925
274,"Jefferson County, Colorado",08059,1.2363754854811009,1.1981466852927978
275,"Kiowa County, Colorado",08061,0.9482200576062433,-2.6206617074088903
276,"Kit Carson County, Colorado",08063,1.0753478217862518,-0.9358884016398453
277,"Lake County, Colorado",08065,1.1485196941969975,0.03382909607533122
278,"La Plata County, Colorado",08067,1.1660031061803224,0.26552974772496135
279,"Larimer County, Colorado",08069,1.173027851812662,0.35862588606674245
280,"Las Animas County, Colorado",08071,1.0896081920339282,-0.746901430315083
281,"Lincoln County, Colorado",08073,1.0380820663442012,-1.4297565223690345
282,"Logan County, Colorado",08075,1.059132582916036,-1.1507824633062274
283,"Mesa County, Colorado",08077,1.1113404830107712,-0.45889208831842593
284,"Mineral County, Colorado",08079,1.2346032297209177,1.1746596900246036
285,"Moffat County, Colorado",08081,1.1255167974472453,-0.271019074969892
286,"Montezuma County, Colorado",08083,1.0829774228816111,-0.8347763562732116
287,"Montrose County, Colorado",08085,1.1002021550251404,-0.6065038848613086
288,"Morgan County, Colorado",08087,1.1423840894765502,-0.04748361412952327
289,"Otero County, Colorado",08089,1.0698160698169417,-1.00919849335854
290,"Ouray County, Colorado",08091,1.2012410852351274,0.7325245607283671
291,"Park County, Colorado",08093,1.2209810031309811,0.9941297808273838
292,"Phillips County, Colorado",08095,1.1226448895955785,-0.30907931866508975
293,"Pitkin County, Colorado",08097,1.1309479102274065,-0.1990427140887214
294,"Prowers County, Colorado",08099,1.063275475701175,-1.0958783656994906
295,"Pueblo County, Colorado",08101,1.141503738291902,-0.05915055553421412
296,"Rio Blanco County, Colorado",08103,1.157889862496208,0.15800818097388888
297,"Rio Grande County, Colorado",08105,1.118225938211706,-0.3676419102363376
298,"Routt County, Colorado",08107,1.168420720861333,0.29756942611051584
299,"Saguache County, Colorado",08109,1.1229198038349026,-0.305435990437172
300,"San Juan County, Colorado",08111,1.0577824965194031,-1.1686746172051061
301,"San Miguel County, Colorado",08113,1.1521338825623244,0.08172648591144824
302,"Sedgwick County, Colorado",08115,1.0334279422846229,-1.4914357631540154
303,"Summit County, Colorado",08117,1.1876598500652114,0.5525378943912863
304,"Teller County, Colorado",08119,1.2640160623432926,1.564456172082318
305,"Washington County, Colorado",08121,1.1041603992440567,-0.5540468606954296
306,"Weld County, Colorado",08123,1.2037939013275765,0.7663560092308821
307,"Yuma County, Colorado",08125,1.0488178797625713,-1.287479090057899
308,"Fairfield County, Connecticut",09001,1.3179067365858579,2.278647678394102
309,"Hartford County, Connecticut",09003,1.2607467440287188,1.5211292068046425
310,"Litchfield County, Connecticut",09005,1.2548719984769896,1.4432735586102474
311,"Middlesex County, Connecticut",09007,1.2517203223453346,1.4015056580317142
312,"New Haven County, Connecticut",09009,1.2420434389355923,1.2732618007049377
313,"New London County, Connecticut",09011,1.2272699929148518,1.0774752418009341
314,"Tolland County, Connecticut",09013,1.2182565908691685,0.958024237068174
315,"Windham County, Connecticut",09015,1.2012505122059167,0.7326494925939006
316,"Kent County, Delaware",10001,1.2212045036057129,0.9970917430398362
317,"New Castle County, Delaware",10003,1.28367537051206,1.8249931037767033
318,"Sussex County, Delaware",10005,1.1981416328453902,0.6914487604701537
319,"District of Columbia, District of Columbia",11001,1.290203064602889,1.9115020172574961
320,"Alachua County, Florida",12001,1.1420808141060137,-0.051502801062235204
321,"Baker County, Florida",12003,1.2248178540957073,1.0449780288499935
322,"Bay County, Florida",12005,1.1839329573629231,0.5031468791494086
323,"Bradford County, Florida",12007,1.1533963779016607,0.09845783063454008
324,"Brevard County, Florida",12009,1.1837326277601243,0.5004919912157795
325,"Broward County, Florida",12011,1.2503470865650166,1.3833067146291484
326,"Calhoun County, Florida",12013,1.120404951582458,-0.3387643193840469
327,"Charlotte County, Florida",12015,1.1183430218456252,-0.36609024776321875
328,"Citrus County, Florida",12017,1.0687068063168206,-1.023899117931955
329,"Clay County, Florida",12019,1.2528849337628303,1.4169397863706057
330,"Collier County, Florida",12021,1.1514305568492647,0.07240559212977035
331,"Columbia County, Florida",12023,1.1580723576161804,0.16042671565469552
332,"DeSoto County, Florida",12027,1.0320869120555243,-1.5092078992942808
333,"Dixie County, Florida",12029,1.0697701637645705,-1.0098068678714334
334,"Duval County, Florida",12031,1.2267743444181927,1.0709066109310204
335,"Escambia County, Florida",12033,1.1567708658865887,0.143178567401333
336,"Flagler County, Florida",12035,1.1675331592716618,0.2858069280979905
337,"Franklin County, Florida",12037,1.1280917030897355,-0.2368948825141912
338,"Gadsden County, Florida",12039,1.235107456219277,1.1813420017129785
339,"Gilchrist County, Florida",12041,1.1584968470503987,0.16605230399068835
340,"Glades County, Florida",12043,1.0740132366575248,-0.9535751234480869
341,"Gulf County, Florida",12045,1.1265708410034545,-0.25705025818094407
342,"Hamilton County, Florida",12047,1.1703444771416862,0.3230641970509945
343,"Hardee County, Florida",12049,1.0303907899736349,-1.531685925438487
344,"Hendry County, Florida",12051,1.0629780668732436,-1.0998198056943729
345,"Hernando County, Florida",12053,1.132922465938735,-0.17287471864997928
346,"Highlands County, Florida",12055,1.0577883620112791,-1.1685968841921675
347,"Hillsborough County, Florida",12057,1.204624134902654,0.7773587620431109
348,"Holmes County, Florida",12059,1.097847181231379,-0.6377134086746656
349,"Indian River County, Florida",12061,1.1323157401519561,-0.18091541232598243
350,"Jackson County, Florida",12063,1.1269230904515617,-0.25238203742703735
351,"Jefferson County, Florida",12065,1.2333997756299682,1.158710795302602
352,"Lafayette County, Florida",12067,1.1917822443640114,0.6071703337743818
353,"Lake County, Florida",12069,1.1632482585222226,0.22902085585728796
354,"Lee County, Florida",12071,1.145881580967413,-0.0011327611984797534
355,"Leon County, Florida",12073,1.1808554413438659,0.4623617928197015
356,"Levy County, Florida",12075,1.070578001582947,-0.9991009170465279
357,"Liberty County, Florida",12077,1.1516062333933774,0.0747337629575988
358,"Madison County, Florida",12079,1.1711512983556662,0.3337566752252898
359,"Manatee County, Florida",12081,1.1618139224303992,0.21001217451539425
360,"Marion County, Florida",12083,1.0960608709018054,-0.66138666351791
361,"Martin County, Florida",12085,1.149724030581942,0.049789683486024035
362,"Miami-Dade County, Florida",12086,1.2168740782558427,0.9397023515159182
363,"Monroe County, Florida",12087,1.1946619581655678,0.6453340265948352
364,"Nassau County, Florida",12089,1.2408422845233396,1.2573433827029918
365,"Okaloosa County, Florida",12091,1.2260925855145213,1.061871533430172
366,"Okeechobee County, Florida",12093,1.0501917353002328,-1.2692719332596598
367,"Orange County, Florida",12095,1.22625566711627,1.0640327885349141
368,"Osceola County, Florida",12097,1.20574316972316,0.792188882009233
369,"Palm Beach County, Florida",12099,1.190146438370565,0.5854916525755767
370,"Pasco County, Florida",12101,1.1529844412613837,0.09299859944548007
371,"Pinellas County, Florida",12103,1.1578103665709234,0.1569546533381225
372,"Polk County, Florida",12105,1.1483682266020216,0.031821756747448186
373,"Putnam County, Florida",12107,1.06542342555566,-1.0674124471780049
374,"St. Johns County, Florida",12109,1.2587513094784624,1.4946845124818429
375,"St. Lucie County, Florida",12111,1.1787475867228454,0.4344272403571193
376,"Santa Rosa County, Florida",12113,1.25200439380259,1.4052703431986548
377,"Sarasota County, Florida",12115,1.1357800362006227,-0.13500448528560502
378,"Seminole County, Florida",12117,1.2496674115015767,1.3742992534276832
379,"Sumter County, Florida",12119,1.111261995040371,-0.45993225793209785
380,"Suwannee County, Florida",12121,1.1271524899382448,-0.24934189797352221
381,"Taylor County, Florida",12123,1.146866879273577,0.011925002344770055
382,"Union County, Florida",12125,1.117440042313943,-0.3780570735816908
383,"Volusia County, Florida",12127,1.1411148567193887,-0.06430424715069007
384,"Wakulla County, Florida",12129,1.2059507266148946,0.7949395503064247
385,"Walton County, Florida",12131,1.1644679932071293,0.24518551076572928
386,"Washington County, Florida",12133,1.1082987265820843,-0.4992032671294264
387,"Appling County, Georgia",13001,1.1365395714653328,-0.12493866884473842
388,"Atkinson County, Georgia",13003,1.1058833631010148,-0.5312131112644438
389,"Bacon County, Georgia",13005,1.1321892641683955,-0.18259154784443715
390,"Baker County, Georgia",13007,1.2966090639551462,1.9963981591433444
391,"Baldwin County, Georgia",13009,1.1650750738603362,0.2532309073442723
392,"Banks County, Georgia",13011,1.1435591955071096,-0.031910404889948035
393,"Barrow County, Georgia",13013,1.2145714869893716,0.9091870323417801
394,"Bartow County, Georgia",13015,1.1960428276397823,0.6636341362830215
395,"Ben Hill County, Georgia",13017,1.1478904171852373,0.025489540053198347
396,"Berrien County, Georgia",13019,1.1416383767862934,-0.05736624553125963
